units,days 
 
 label,year,min,average,max
Medium Emissions (RCP 4.5),2052,1,5.125,19
Medium Emissions (RCP 4.5),2053,0,5.1875,16
Medium Emissions (RCP 4.5),2054,0,8.03125,19
Medium Emissions (RCP 4.5),2055,0,4.9375,17
Medium Emissions (RCP 4.5),2056,0,4.625,13
Medium Emissions (RCP 4.5),2057,0,5.125,17
Medium Emissions (RCP 4.5),2058,0,5.25,13
Medium Emissions (RCP 4.5),2059,0,6.3125,20
Medium Emissions (RCP 4.5),2060,0,5.6875,17
Medium Emissions (RCP 4.5),2061,0,6.21875,34
Medium Emissions (RCP 4.5),2062,0,7.53125,22
Medium Emissions (RCP 4.5),2063,0,5.96875,19
Medium Emissions (RCP 4.5),2064,0,5.34375,24
Medium Emissions (RCP 4.5),2065,0,5.71875,37
Medium Emissions (RCP 4.5),2066,0,6.75,17
Medium Emissions (RCP 4.5),2067,0,4.9375,13
Medium Emissions (RCP 4.5),2068,0,5.65625,18
Medium Emissions (RCP 4.5),2069,1,6,20
Medium Emissions (RCP 4.5),2070,0,5.25,19
Medium Emissions (RCP 4.5),2071,0,5.53125,15
Medium Emissions (RCP 4.5),2072,0,6.28125,19
Medium Emissions (RCP 4.5),2073,0,4.96875,13
Medium Emissions (RCP 4.5),2074,0,6.59375,21
Medium Emissions (RCP 4.5),2075,0,5.15625,20
Medium Emissions (RCP 4.5),2076,0,7.65625,20
Medium Emissions (RCP 4.5),2077,1,7.65625,27
Medium Emissions (RCP 4.5),2078,2,7.9375,22
Medium Emissions (RCP 4.5),2079,0,5.6875,13
Medium Emissions (RCP 4.5),2080,0,6.5,25
Medium Emissions (RCP 4.5),2081,0,5,14
Medium Emissions (RCP 4.5),2082,0,6.59375,20
Medium Emissions (RCP 4.5),2083,1,7.8125,20
Medium Emissions (RCP 4.5),2084,0,7.875,26
Medium Emissions (RCP 4.5),2085,1,6.46875,19
Medium Emissions (RCP 4.5),2086,0,5.65625,19
Medium Emissions (RCP 4.5),2087,0,5.65625,17
Medium Emissions (RCP 4.5),2088,0,7,17
Medium Emissions (RCP 4.5),2089,0,5.71875,13
Medium Emissions (RCP 4.5),2090,0,6.21875,23
Medium Emissions (RCP 4.5),2091,1,7.84375,22
Medium Emissions (RCP 4.5),2092,0,7.34375,28
Medium Emissions (RCP 4.5),2093,0,5.53125,12
Medium Emissions (RCP 4.5),2094,0,5.90625,16
Medium Emissions (RCP 4.5),2095,0,5.9375,17
Medium Emissions (RCP 4.5),2096,0,6.875,17
Medium Emissions (RCP 4.5),2097,1,8.96875,24
Medium Emissions (RCP 4.5),2098,1,6.5625,25
Medium Emissions (RCP 4.5),2099,0,6.59375,26
Medium Emissions (RCP 4.5),2100,0,6,14
High Emissions (RCP 8.5),2006,0,3.65625,11
High Emissions (RCP 8.5),2007,0,3.09375,15
High Emissions (RCP 8.5),2008,0,2.90625,9
High Emissions (RCP 8.5),2009,0,2.5625,8
High Emissions (RCP 8.5),2010,0,2.46875,8
High Emissions (RCP 8.5),2011,0,2.59375,10
High Emissions (RCP 8.5),2012,0,3.0625,10
High Emissions (RCP 8.5),2013,0,3,9
High Emissions (RCP 8.5),2014,0,2.625,10
High Emissions (RCP 8.5),2015,0,3.5,14
High Emissions (RCP 8.5),2016,0,2.9375,12
High Emissions (RCP 8.5),2017,0,3.40625,8
High Emissions (RCP 8.5),2018,0,5.21875,15
High Emissions (RCP 8.5),2019,0,2.8125,7
High Emissions (RCP 8.5),2020,0,3.9375,11
High Emissions (RCP 8.5),2021,0,3.46875,17
High Emissions (RCP 8.5),2022,0,3.75,9
High Emissions (RCP 8.5),2023,1,3.8125,12
High Emissions (RCP 8.5),2024,0,3.28125,13
High Emissions (RCP 8.5),2025,0,4.34375,12
High Emissions (RCP 8.5),2026,0,4.09375,13
High Emissions (RCP 8.5),2027,0,3,9
High Emissions (RCP 8.5),2028,0,3.15625,9
High Emissions (RCP 8.5),2029,0,4.71875,15
High Emissions (RCP 8.5),2030,0,4.5,14
High Emissions (RCP 8.5),2031,0,2.59375,10
High Emissions (RCP 8.5),2032,0,2.8125,9
High Emissions (RCP 8.5),2033,0,4.625,14
High Emissions (RCP 8.5),2034,0,3.625,9
High Emissions (RCP 8.5),2035,0,4.1875,11
High Emissions (RCP 8.5),2036,0,4.9375,16
High Emissions (RCP 8.5),2037,0,4.625,12
High Emissions (RCP 8.5),2038,1,3.6875,10
High Emissions (RCP 8.5),2039,0,4.3125,16
High Emissions (RCP 8.5),2040,0,3.9375,10
High Emissions (RCP 8.5),2041,0,3.6875,12
High Emissions (RCP 8.5),2042,0,5.3125,16
High Emissions (RCP 8.5),2043,0,4.875,15
High Emissions (RCP 8.5),2044,0,4.53125,12
High Emissions (RCP 8.5),2045,0,6,24
High Emissions (RCP 8.5),2046,0,5.75,19
High Emissions (RCP 8.5),2047,0,5.3125,21
High Emissions (RCP 8.5),2048,0,5.78125,14
High Emissions (RCP 8.5),2049,0,6.28125,22
High Emissions (RCP 8.5),2050,0,6.15625,20
High Emissions (RCP 8.5),2051,0,6,19
High Emissions (RCP 8.5),2052,0,6.875,21
High Emissions (RCP 8.5),2053,0,6.21875,20
High Emissions (RCP 8.5),2054,0,5.6875,13
High Emissions (RCP 8.5),2055,0,7.34375,20
High Emissions (RCP 8.5),2056,0,5.625,15
High Emissions (RCP 8.5),2057,0,7.75,35
High Emissions (RCP 8.5),2058,0,6.78125,22
High Emissions (RCP 8.5),2059,0,5.5625,18
High Emissions (RCP 8.5),2060,0,7.15625,25
High Emissions (RCP 8.5),2061,0,7.53125,20
High Emissions (RCP 8.5),2062,1,8.65625,25
High Emissions (RCP 8.5),2063,0,7.0625,18
High Emissions (RCP 8.5),2064,0,7.40625,19
High Emissions (RCP 8.5),2065,0,7.1875,20
High Emissions (RCP 8.5),2066,1,7.40625,20
High Emissions (RCP 8.5),2067,0,7.90625,22
High Emissions (RCP 8.5),2068,0,7,30
High Emissions (RCP 8.5),2069,2,9,31
High Emissions (RCP 8.5),2070,0,9.625,29
High Emissions (RCP 8.5),2071,0,7.53125,21
High Emissions (RCP 8.5),2072,0,9.53125,34
High Emissions (RCP 8.5),2073,0,8.21875,25
High Emissions (RCP 8.5),2074,1,8.03125,21
High Emissions (RCP 8.5),2075,1,8.09375,25
High Emissions (RCP 8.5),2076,1,9.65625,27
High Emissions (RCP 8.5),2077,0,11.34375,30
High Emissions (RCP 8.5),2078,0,10.5,28
High Emissions (RCP 8.5),2079,0,9.90625,28
High Emissions (RCP 8.5),2080,3,13.09375,84
High Emissions (RCP 8.5),2081,3,9.84375,24
High Emissions (RCP 8.5),2082,2,10.6875,36
High Emissions (RCP 8.5),2083,1,11.09375,31
High Emissions (RCP 8.5),2084,2,12.53125,49
High Emissions (RCP 8.5),2085,0,10.90625,50
High Emissions (RCP 8.5),2086,2,10.375,26
High Emissions (RCP 8.5),2087,2,13.4375,69
High Emissions (RCP 8.5),2088,4,13.5625,42
High Emissions (RCP 8.5),2089,1,14.9375,49
High Emissions (RCP 8.5),2090,3,18.78125,66
High Emissions (RCP 8.5),2091,1,14.4375,36
High Emissions (RCP 8.5),2092,4,14.5,34
High Emissions (RCP 8.5),2093,5,13.84375,51
High Emissions (RCP 8.5),2094,2,16.90625,36
High Emissions (RCP 8.5),2095,1,16.6875,45
High Emissions (RCP 8.5),2096,2,17.34375,47
High Emissions (RCP 8.5),2097,2,18.5,51
High Emissions (RCP 8.5),2098,2,17.90625,64
High Emissions (RCP 8.5),2099,2,17.96875,53
High Emissions (RCP 8.5),2100,3,20.9655172414,57
Modeled Historical,1950,0,2.6875,11
Modeled Historical,1951,0,1.65625,7
Modeled Historical,1952,0,2.46875,12
Modeled Historical,1953,0,2.5,9
Modeled Historical,1954,0,2.0625,8
Modeled Historical,1955,0,2.09375,9
Modeled Historical,1956,0,2,6
Modeled Historical,1957,0,2.5625,11
Modeled Historical,1958,0,2.3125,6
Modeled Historical,1959,0,1.90625,6
Modeled Historical,1960,0,3.0625,9
Modeled Historical,1961,0,2.34375,9
Modeled Historical,1962,0,2.71875,12
Modeled Historical,1963,0,2.21875,8
Modeled Historical,1964,0,2.40625,16
Modeled Historical,1965,0,1.9375,7
Modeled Historical,1966,0,2.15625,9
Modeled Historical,1967,0,1.65625,8
Modeled Historical,1968,0,2.28125,8
Modeled Historical,1969,0,2.09375,7
Modeled Historical,1970,0,2.03125,7
Modeled Historical,1971,0,1.90625,12
Modeled Historical,1972,0,2.0625,8
Modeled Historical,1973,0,2.65625,10
Modeled Historical,1974,0,2.0625,9
Modeled Historical,1975,0,1.84375,7
Modeled Historical,1976,0,2.0625,6
Modeled Historical,1977,0,2.40625,9
Modeled Historical,1978,0,2.5625,9
Modeled Historical,1979,0,2.6875,8
Modeled Historical,1980,0,2.25,9
Modeled Historical,1981,0,2.90625,11
Modeled Historical,1982,0,2.28125,9
Modeled Historical,1983,0,1.6875,7
Modeled Historical,1984,0,2.59375,7
Modeled Historical,1985,0,2.1875,10
Modeled Historical,1986,0,2.125,9
Modeled Historical,1987,0,2.125,7
Modeled Historical,1988,0,2.21875,6
Modeled Historical,1989,0,2.34375,8
Modeled Historical,1990,0,3.1875,9
Modeled Historical,1991,0,1.71875,6
Modeled Historical,1992,0,1.75,8
Modeled Historical,1993,0,1.3125,6
Modeled Historical,1994,0,2.96875,10
Modeled Historical,1995,0,2.03125,12
Modeled Historical,1996,0,2.3125,8
Modeled Historical,1997,0,3.4375,13
Modeled Historical,1998,0,3.125,12
Modeled Historical,1999,0,3.21875,12
Modeled Historical,2000,0,2.5625,9
Modeled Historical,2001,0,2.8125,8
Modeled Historical,2002,0,2.59375,8
Modeled Historical,2003,0,2.0625,10
Modeled Historical,2004,0,2.78125,9
Modeled Historical,2005,0,2.875,9
Observed,1950,,14,
Observed,1951,,10,
Observed,1952,,6,
Observed,1953,,5,
Observed,1954,,5,
Observed,1955,,2,
Observed,1956,,4,
Observed,1957,,5,
Observed,1958,,6,
Observed,1959,,4,
Observed,1960,,1,
Observed,1961,,4,
Observed,1962,,0,
Observed,1963,,0,
Observed,1964,,4,
Observed,1965,,4,
Observed,1966,,4,
Observed,1967,,3,
Observed,1968,,3,
Observed,1969,,0,
Observed,1970,,7,
Observed,1971,,5,
Observed,1972,,2,
Observed,1973,,5,
Observed,1974,,3,
Observed,1975,,2,
Observed,1976,,9,
Observed,1977,,0,
Observed,1978,,6,
Observed,1979,,3,
Observed,1980,,4,
Observed,1981,,2,
Observed,1982,,0,
Observed,1983,,9,
Observed,1984,,9,
Observed,1985,,7,
Observed,1986,,2,
Observed,1987,,11,
Observed,1988,,7,
Observed,1989,,9,
Observed,1990,,4,
Observed,1991,,6,
Observed,1992,,5,
Observed,1993,,16,
Observed,1994,,3,
Observed,1995,,7,
Observed,1996,,5,
Observed,1997,,8,
Observed,1998,,0,
Observed,1999,,2,
Observed,2000,,3,
Observed,2001,,7,
Observed,2002,,1,
Observed,2003,,13,
Observed,2004,,7,
Observed,2005,,0,
Observed,2006,,0,
