units,days 
 
 label,year,min,average,max
Modeled Historical,1953,0,2.8125,12
Modeled Historical,1954,0,3.6875,15
Modeled Historical,1955,0,3,12
Modeled Historical,1956,0,3.78125,12
Modeled Historical,1957,0,4.09375,10
Modeled Historical,1958,0,1.96875,9
Modeled Historical,1959,0,2.78125,9
Modeled Historical,1960,0,3.96875,12
Modeled Historical,1961,0,3.5,9
Modeled Historical,1962,0,3.09375,10
Modeled Historical,1963,0,3.53125,10
Modeled Historical,1964,0,2.96875,10
Modeled Historical,1965,0,2.375,14
Modeled Historical,1966,0,2.375,11
Modeled Historical,1967,0,3.03125,13
Modeled Historical,1968,0,2.625,9
Modeled Historical,1969,0,1.9375,8
Modeled Historical,1970,0,3.0625,13
Modeled Historical,1971,0,2.84375,12
Modeled Historical,1972,0,3.125,9
Modeled Historical,1973,0,4.21875,14
Modeled Historical,1974,0,2.78125,19
Modeled Historical,1975,0,2.15625,8
Modeled Historical,1976,0,3.6875,14
Modeled Historical,1977,0,2.34375,9
Modeled Historical,1978,0,3.28125,11
Modeled Historical,1979,0,3.3125,14
Modeled Historical,1980,0,4.84375,14
Modeled Historical,1981,0,3.875,15
Modeled Historical,1982,0,3.5625,15
Modeled Historical,1983,0,3.34375,12
Modeled Historical,1984,0,2.875,9
Modeled Historical,1985,0,5.40625,19
Modeled Historical,1986,0,4.40625,25
Modeled Historical,1987,0,4.03125,15
Modeled Historical,1988,0,3.21875,12
Modeled Historical,1989,0,3.96875,14
Modeled Historical,1990,0,4.4375,13
Modeled Historical,1991,0,4.59375,12
Modeled Historical,1992,0,3.625,12
Modeled Historical,1993,0,3.09375,16
Modeled Historical,1994,0,5.21875,15
Modeled Historical,1995,0,3.28125,13
Modeled Historical,1996,0,5.84375,27
Modeled Historical,1997,0,4,16
Modeled Historical,1998,0,7.3125,27
Modeled Historical,1999,0,5.03125,20
Modeled Historical,2000,0,5.65625,14
Modeled Historical,2001,0,5.5,11
Modeled Historical,2002,0,5.46875,14
Modeled Historical,2003,0,6.1875,18
Modeled Historical,2004,0,6.71875,21
Modeled Historical,2005,0,6.15625,12
Observed,1950,,14,
Observed,1951,,6,
Observed,1952,,0,
Observed,1953,,0,
Observed,1954,,4,
Observed,1955,,3,
Observed,1956,,2,
Observed,1957,,2,
Observed,1958,,0,
Observed,1959,,5,
Observed,1960,,14,
Observed,1961,,19,
Observed,1962,,1,
Observed,1963,,0,
Observed,1964,,4,
Observed,1965,,0,
Observed,1966,,5,
Observed,1967,,9,
Observed,1968,,2,
Observed,1969,,0,
Observed,1970,,4,
Observed,1971,,3,
Observed,1972,,5,
Observed,1973,,3,
Observed,1974,,1,
Observed,1975,,1,
Observed,1976,,0,
Observed,1977,,2,
Observed,1978,,5,
Observed,1979,,9,
Observed,1980,,10,
Observed,1981,,9,
Observed,1982,,0,
Observed,1983,,2,
Observed,1984,,12,
Observed,1985,,3,
Observed,1986,,2,
Observed,1987,,2,
Observed,1988,,8,
Observed,1989,,1,
Observed,1990,,7,
Observed,1991,,5,
Observed,1992,,3,
Observed,1993,,2,
Observed,1994,,0,
Observed,1995,,2,
Observed,1996,,6,
Observed,1997,,1,
Observed,1998,,4,
Observed,1999,,1,
Observed,2000,,0,
Observed,2001,,2,
Observed,2002,,3,
Observed,2003,,4,
Observed,2004,,0,
Observed,2005,,4,
Observed,2006,,15,
