units,days 
 
 label,year,min,average,max
High Emissions (RCP 8.5),2064,13,45.34375,106
High Emissions (RCP 8.5),2065,17,42.03125,70
High Emissions (RCP 8.5),2066,16,46.46875,68
High Emissions (RCP 8.5),2067,22,48.75,77
High Emissions (RCP 8.5),2068,20,45.78125,83
High Emissions (RCP 8.5),2069,19,47.21875,73
High Emissions (RCP 8.5),2070,7,46.625,108
High Emissions (RCP 8.5),2071,16,48.5,82
High Emissions (RCP 8.5),2072,28,53.6875,98
High Emissions (RCP 8.5),2073,21,50.84375,87
High Emissions (RCP 8.5),2074,31,53.03125,82
High Emissions (RCP 8.5),2075,22,52.84375,104
High Emissions (RCP 8.5),2076,25,53.25,96
High Emissions (RCP 8.5),2077,28,58.46875,89
High Emissions (RCP 8.5),2078,15,55.03125,109
High Emissions (RCP 8.5),2079,25,59.21875,99
High Emissions (RCP 8.5),2080,26,63.5,121
High Emissions (RCP 8.5),2081,29,57.09375,107
High Emissions (RCP 8.5),2082,23,59.78125,108
High Emissions (RCP 8.5),2083,37,58.21875,113
High Emissions (RCP 8.5),2084,27,60.875,115
High Emissions (RCP 8.5),2085,16,58.9375,117
High Emissions (RCP 8.5),2086,39,63.65625,106
High Emissions (RCP 8.5),2087,33,63.03125,106
High Emissions (RCP 8.5),2088,33,60.84375,100
High Emissions (RCP 8.5),2089,28,65.28125,136
High Emissions (RCP 8.5),2090,30,70.5,153
High Emissions (RCP 8.5),2091,30,66.125,94
High Emissions (RCP 8.5),2092,42,69.0625,123
High Emissions (RCP 8.5),2093,38,66.125,101
High Emissions (RCP 8.5),2094,50,73.34375,112
High Emissions (RCP 8.5),2095,24,65.15625,92
High Emissions (RCP 8.5),2096,33,72.78125,109
High Emissions (RCP 8.5),2097,39,72.125,113
High Emissions (RCP 8.5),2098,46,74.375,125
High Emissions (RCP 8.5),2099,39,72.15625,139
High Emissions (RCP 8.5),2100,47,73.3103448276,118
Modeled Historical,1950,0,4.09375,13
Modeled Historical,1951,0,3.6875,12
Modeled Historical,1952,0,2.625,9
Modeled Historical,1953,0,3.84375,11
Modeled Historical,1954,0,5,15
Modeled Historical,1955,0,4,12
Modeled Historical,1956,0,3.875,14
Modeled Historical,1957,0,5.125,14
Modeled Historical,1958,0,3.75,12
Modeled Historical,1959,0,3.625,12
Modeled Historical,1960,0,4.46875,17
Modeled Historical,1961,0,4.40625,15
Modeled Historical,1962,0,3.8125,13
Modeled Historical,1963,0,4.84375,13
Modeled Historical,1964,0,4.84375,16
Modeled Historical,1965,0,3.5625,8
Modeled Historical,1966,0,4.21875,19
Modeled Historical,1967,0,3.8125,12
Modeled Historical,1968,0,3.9375,13
Modeled Historical,1969,0,3.34375,13
Modeled Historical,1970,0,3.5625,12
Modeled Historical,1971,0,5.03125,15
Modeled Historical,1972,0,4.9375,15
Modeled Historical,1973,0,5.78125,13
Modeled Historical,1974,0,4.46875,12
Modeled Historical,1975,0,4.0625,13
Modeled Historical,1976,0,4.40625,11
Modeled Historical,1977,0,4.78125,13
Modeled Historical,1978,0,5.21875,15
Modeled Historical,1979,0,4.96875,20
Modeled Historical,1980,0,5.84375,16
Modeled Historical,1981,0,5.875,17
Modeled Historical,1982,0,5.09375,21
Modeled Historical,1983,0,4.53125,10
Modeled Historical,1984,0,4.75,11
Modeled Historical,1985,0,5,14
Modeled Historical,1986,0,6.0625,32
Modeled Historical,1987,0,7.03125,17
Modeled Historical,1988,0,7.1875,18
Modeled Historical,1989,0,5.84375,16
Modeled Historical,1990,0,5.78125,17
Modeled Historical,1991,0,7.25,18
Modeled Historical,1992,0,5.25,15
Modeled Historical,1993,0,5.4375,13
Modeled Historical,1994,0,7.03125,16
Modeled Historical,1995,0,5.65625,15
Modeled Historical,1996,0,7.46875,20
Modeled Historical,1997,0,5.8125,16
Modeled Historical,1998,0,9.375,27
Modeled Historical,1999,0,7.46875,25
Modeled Historical,2000,0,9.5625,19
Modeled Historical,2001,1,8.375,22
Modeled Historical,2002,2,9.625,19
Modeled Historical,2003,0,9.125,20
Modeled Historical,2004,1,9.71875,26
Modeled Historical,2005,3,10.0625,23
Observed,1950,,23,
Observed,1951,,3,
Observed,1952,,8,
Observed,1953,,6,
Observed,1954,,5,
Observed,1955,,2,
Observed,1956,,2,
Observed,1957,,4,
Observed,1958,,6,
Observed,1959,,16,
Observed,1960,,9,
Observed,1961,,18,
Observed,1962,,3,
Observed,1963,,0,
Observed,1964,,1,
Observed,1965,,0,
Observed,1966,,4,
Observed,1967,,4,
Observed,1968,,0,
Observed,1969,,0,
Observed,1970,,3,
Observed,1971,,3,
Observed,1972,,7,
Observed,1973,,4,
Observed,1974,,1,
Observed,1975,,3,
Observed,1976,,2,
Observed,1977,,0,
Observed,1978,,0,
Observed,1979,,2,
Observed,1980,,9,
Observed,1981,,3,
Observed,1982,,3,
Observed,1983,,0,
Observed,1984,,4,
Observed,1985,,9,
Observed,1986,,1,
Observed,1987,,3,
Observed,1988,,3,
Observed,1989,,7,
Observed,1990,,9,
Observed,1991,,5,
Observed,1992,,0,
Observed,1993,,4,
Observed,1994,,14,
Observed,1995,,10,
Observed,1996,,14,
Observed,1997,,6,
Observed,1998,,9,
Observed,1999,,1,
Observed,2000,,3,
Observed,2001,,6,
Observed,2002,,13,
Observed,2003,,9,
Observed,2004,,2,
Observed,2005,,8,
Observed,2006,,12,
