units,days 
 
 label,year,min,average,max
Medium Emissions (RCP 4.5),2006,0,2.59375,21
Medium Emissions (RCP 4.5),2007,0,2.15625,10
Medium Emissions (RCP 4.5),2008,0,1.71875,7
Medium Emissions (RCP 4.5),2009,0,1.96875,8
Medium Emissions (RCP 4.5),2010,0,3.5,16
Medium Emissions (RCP 4.5),2011,0,3.21875,11
Medium Emissions (RCP 4.5),2012,0,4.28125,20
Medium Emissions (RCP 4.5),2013,0,2.28125,7
Medium Emissions (RCP 4.5),2014,0,2.90625,9
Medium Emissions (RCP 4.5),2015,0,2.5625,13
Medium Emissions (RCP 4.5),2016,0,3.09375,13
Medium Emissions (RCP 4.5),2017,0,2.8125,9
Medium Emissions (RCP 4.5),2018,0,3.3125,11
Medium Emissions (RCP 4.5),2019,0,4.4375,15
Medium Emissions (RCP 4.5),2020,0,3.3125,11
Medium Emissions (RCP 4.5),2021,0,2.71875,9
Medium Emissions (RCP 4.5),2022,0,4.375,14
Medium Emissions (RCP 4.5),2023,0,2.6875,13
Medium Emissions (RCP 4.5),2024,0,2.5,7
Medium Emissions (RCP 4.5),2025,0,3.3125,16
Medium Emissions (RCP 4.5),2026,0,3.3125,11
Medium Emissions (RCP 4.5),2027,0,3.1875,10
Medium Emissions (RCP 4.5),2028,0,2.375,11
Medium Emissions (RCP 4.5),2029,0,3.09375,14
Medium Emissions (RCP 4.5),2030,0,2.875,13
Medium Emissions (RCP 4.5),2031,0,3.6875,20
Medium Emissions (RCP 4.5),2032,0,4.09375,14
Medium Emissions (RCP 4.5),2033,0,3.15625,12
Medium Emissions (RCP 4.5),2034,0,4.3125,13
Medium Emissions (RCP 4.5),2035,0,4.625,12
Medium Emissions (RCP 4.5),2036,0,3.46875,13
Medium Emissions (RCP 4.5),2037,0,4.46875,12
Medium Emissions (RCP 4.5),2038,0,3.90625,10
Medium Emissions (RCP 4.5),2039,0,4.3125,15
Medium Emissions (RCP 4.5),2040,0,4.125,13
Medium Emissions (RCP 4.5),2041,0,6.0625,23
Medium Emissions (RCP 4.5),2042,0,4.84375,17
Medium Emissions (RCP 4.5),2043,0,5.90625,24
Medium Emissions (RCP 4.5),2044,0,4.71875,18
Medium Emissions (RCP 4.5),2045,0,4.96875,23
Medium Emissions (RCP 4.5),2046,0,4.59375,20
Medium Emissions (RCP 4.5),2047,0,3.875,13
Medium Emissions (RCP 4.5),2048,0,5.34375,16
Medium Emissions (RCP 4.5),2049,0,4.65625,19
Medium Emissions (RCP 4.5),2050,0,6.0625,19
Medium Emissions (RCP 4.5),2051,0,5.40625,19
Medium Emissions (RCP 4.5),2052,0,4.9375,26
Medium Emissions (RCP 4.5),2053,0,5.15625,18
Medium Emissions (RCP 4.5),2054,0,6.65625,18
Medium Emissions (RCP 4.5),2055,0,6.34375,18
Medium Emissions (RCP 4.5),2056,0,6.9375,23
Medium Emissions (RCP 4.5),2057,0,5.625,18
Medium Emissions (RCP 4.5),2058,0,6.53125,26
Medium Emissions (RCP 4.5),2059,0,6.4375,18
Medium Emissions (RCP 4.5),2060,0,5.71875,19
Medium Emissions (RCP 4.5),2061,0,5.375,24
Medium Emissions (RCP 4.5),2062,0,7.15625,29
Medium Emissions (RCP 4.5),2063,0,5.625,19
Medium Emissions (RCP 4.5),2064,0,5.03125,18
Medium Emissions (RCP 4.5),2065,0,6.125,20
Medium Emissions (RCP 4.5),2066,0,8.09375,30
Medium Emissions (RCP 4.5),2067,0,5.4375,24
Medium Emissions (RCP 4.5),2068,0,3.84375,12
Medium Emissions (RCP 4.5),2069,0,6.4375,20
Medium Emissions (RCP 4.5),2070,0,4.8125,13
Medium Emissions (RCP 4.5),2071,0,6.46875,28
Medium Emissions (RCP 4.5),2072,0,7.28125,21
Medium Emissions (RCP 4.5),2073,0,6.65625,15
Medium Emissions (RCP 4.5),2074,0,8.46875,27
Medium Emissions (RCP 4.5),2075,0,7.09375,29
Medium Emissions (RCP 4.5),2076,0,7.84375,19
Medium Emissions (RCP 4.5),2077,1,7.96875,22
Medium Emissions (RCP 4.5),2078,2,7.9375,22
Medium Emissions (RCP 4.5),2079,0,8.875,34
Medium Emissions (RCP 4.5),2080,0,6.375,18
Medium Emissions (RCP 4.5),2081,0,7.28125,30
Medium Emissions (RCP 4.5),2082,0,5.96875,17
Medium Emissions (RCP 4.5),2083,0,7.9375,26
Medium Emissions (RCP 4.5),2084,0,8.125,36
Medium Emissions (RCP 4.5),2085,0,7.03125,23
Medium Emissions (RCP 4.5),2086,0,7.03125,20
Medium Emissions (RCP 4.5),2087,0,6.84375,22
Medium Emissions (RCP 4.5),2088,0,7.375,21
Medium Emissions (RCP 4.5),2089,0,6.84375,20
Medium Emissions (RCP 4.5),2090,0,5.28125,20
Medium Emissions (RCP 4.5),2091,0,9,27
Medium Emissions (RCP 4.5),2092,0,7.28125,36
Medium Emissions (RCP 4.5),2093,0,5.84375,17
Medium Emissions (RCP 4.5),2094,0,7.71875,24
Medium Emissions (RCP 4.5),2095,1,7.84375,32
Medium Emissions (RCP 4.5),2096,0,8.5625,24
Medium Emissions (RCP 4.5),2097,0,9.65625,33
Medium Emissions (RCP 4.5),2098,0,8.125,33
Medium Emissions (RCP 4.5),2099,0,6.90625,25
Medium Emissions (RCP 4.5),2100,0,8.4074074074,32
High Emissions (RCP 8.5),2006,0,2.59375,16
High Emissions (RCP 8.5),2007,0,2,6
High Emissions (RCP 8.5),2008,0,2.59375,8
High Emissions (RCP 8.5),2009,0,2.875,13
High Emissions (RCP 8.5),2010,0,2.34375,10
High Emissions (RCP 8.5),2011,0,2.28125,16
High Emissions (RCP 8.5),2012,0,3.3125,11
High Emissions (RCP 8.5),2013,0,2.78125,9
High Emissions (RCP 8.5),2014,0,2.0625,10
High Emissions (RCP 8.5),2015,0,2.15625,8
High Emissions (RCP 8.5),2016,0,2.75,10
High Emissions (RCP 8.5),2017,0,2.25,7
High Emissions (RCP 8.5),2018,0,3.8125,17
High Emissions (RCP 8.5),2019,0,2.78125,12
High Emissions (RCP 8.5),2020,0,3.84375,14
High Emissions (RCP 8.5),2021,0,3.625,17
High Emissions (RCP 8.5),2022,0,4.21875,18
High Emissions (RCP 8.5),2023,0,3.65625,15
High Emissions (RCP 8.5),2024,0,3.21875,12
High Emissions (RCP 8.5),2025,0,4.4375,14
High Emissions (RCP 8.5),2026,0,4.5,16
High Emissions (RCP 8.5),2027,0,2.96875,12
High Emissions (RCP 8.5),2028,0,4.4375,16
High Emissions (RCP 8.5),2029,0,3.5625,9
High Emissions (RCP 8.5),2030,0,4.59375,20
High Emissions (RCP 8.5),2031,0,2.625,9
High Emissions (RCP 8.5),2032,0,2.78125,10
High Emissions (RCP 8.5),2033,0,5.34375,21
High Emissions (RCP 8.5),2034,0,4.9375,13
High Emissions (RCP 8.5),2035,0,4.65625,18
High Emissions (RCP 8.5),2036,0,3.96875,16
High Emissions (RCP 8.5),2037,0,4.6875,13
High Emissions (RCP 8.5),2038,0,4.09375,9
High Emissions (RCP 8.5),2039,0,2.8125,8
High Emissions (RCP 8.5),2040,0,5.53125,18
High Emissions (RCP 8.5),2041,0,4.5,14
High Emissions (RCP 8.5),2042,0,4.59375,11
High Emissions (RCP 8.5),2043,0,5.28125,21
High Emissions (RCP 8.5),2044,0,6.53125,20
High Emissions (RCP 8.5),2045,0,6.4375,15
High Emissions (RCP 8.5),2046,0,6.5625,40
High Emissions (RCP 8.5),2047,0,5.625,15
High Emissions (RCP 8.5),2048,0,4.875,17
